2107902;-6.116000254;-43.75273316;2020-09-01;2021-04-30
2108058;-2.857177204;-42.58498638;2020-09-01;2021-04-30
2108108;-4.528988834;-45.38526724;2020-09-01;2021-04-30
3166501;-18.390505;-43.20097588;2020-09-01;2021-04-30
3166600;-19.3765325;-45.76925909;2020-09-01;2021-04-30
2921104;-17.36446606;-40.29959021;2020-09-01;2021-04-30
2210938;-7.003234053;-41.38069404;2020-09-01;2021-04-30
1300102;-4.213769317;-61.96149761;2020-09-01;2021-04-30
1300144;-7.593203421;-59.44142964;2020-09-01;2021-04-30
1301803;-7.143597001;-71.41894389;2020-09-01;2021-04-30
4123824;-25.39247762;-53.55965524;2020-09-01;2021-04-30
4123857;-24.90766854;-51.93731291;2020-09-01;2021-04-30
4123907;-23.05593731;-50.52744788;2020-09-01;2021-04-30
2902054;-12.14438121;-38.24159193;2020-09-01;2021-04-30
2902005;-14.3294094;-41.37416043;2020-09-01;2021-04-30
2902104;-11.2401627;-39.05664385;2020-09-01;2021-04-30
4124020;-25.01956226;-53.61446405;2020-09-01;2021-04-30
4124103;-23.28736712;-50.07747956;2020-09-01;2021-04-30
4124301;-23.58210158;-50.64556598;2020-09-01;2021-04-30
4124707;-23.70794277;-50.74686876;2020-09-01;2021-04-30
4124806;-25.74147281;-52.78555614;2020-09-01;2021-04-30
4125902;-22.77685035;-53.17624985;2020-09-01;2021-04-30
4127502;-24.68496848;-50.47099099;2020-09-01;2021-04-30
4127601;-25.88576606;-49.10845811;2020-09-01;2021-04-30
4127700;-24.69855626;-53.80885372;2020-09-01;2021-04-30
4127809;-23.72131059;-49.93168697;2020-09-01;2021-04-30
4127858;-25.44763413;-53.23241537;2020-09-01;2021-04-30
4127882;-24.93845553;-48.88059183;2020-09-01;2021-04-30
4127908;-23.85919589;-52.88286485;2020-09-01;2021-04-30
4127965;-24.96687776;-51.44793437;2020-09-01;2021-04-30
4128005;-24.50970733;-53.02914714;2020-09-01;2021-04-30
4128104;-23.70697023;-53.33401995;2020-09-01;2021-04-30
4128203;-26.12117224;-51.11036581;2020-09-01;2021-04-30
4111555;-23.37581255;-53.39531129;2020-09-01;2021-04-30
4128534;-24.19174633;-50.26918645;2020-09-01;2021-04-30
4128609;-25.84824602;-52.93950172;2020-09-01;2021-04-30
2503506;-6.620143029;-35.81192746;2020-09-01;2021-04-30
2200400;-5.024178196;-42.4736482;2020-09-01;2021-04-30
2201507;-3.96202137;-42.05208369;2020-09-01;2021-04-30
2108454;-4.401112966;-44.28222616;2020-09-01;2021-04-30
2110005;-4.294409424;-45.93821686;2020-09-01;2021-04-30
2110278;-2.645611454;-43.18274139;2020-09-01;2021-04-30
2112456;-2.120030039;-45.43933923;2020-09-01;2021-04-30
2112506;-2.92120591;-42.36856387;2020-09-01;2021-04-30
2112605;-3.283581066;-43.29945653;2020-09-01;2021-04-30
2202029;-9.187999145;-42.87164711;2020-09-01;2021-04-30
2202088;-8.373806052;-42.75740696;2020-09-01;2021-04-30
2202126;-5.093436424;-41.27530377;2020-09-01;2021-04-30
2202175;-6.786278201;-42.44880725;2020-09-01;2021-04-30
2204154;-7.331434513;-40.78826834;2020-09-01;2021-04-30
2202109;-7.691393376;-41.8595415;2020-09-01;2021-04-30
4122008;-25.73108981;-50.81223625;2020-09-01;2021-04-30
4122107;-23.79622839;-51.42329049;2020-09-01;2021-04-30
4122156;-25.55875421;-52.60488086;2020-09-01;2021-04-30
4122172;-24.34389659;-51.31542364;2020-09-01;2021-04-30
4122206;-25.05566338;-49.38044428;2020-09-01;2021-04-30
4122305;-26.09023975;-49.66470279;2020-09-01;2021-04-30
2929255;-11.03255303;-41.63895021;2020-09-01;2021-04-30
2929305;-12.40823412;-38.93142115;2020-09-01;2021-04-30
5201207;-18.30646675;-48.22250722;2020-09-01;2021-04-30
